problem_id,dataset,model,n_steps,duration,event,first_error_step,n_errors,final_correct,error_vector
mathqa_474,mathqa,qwen2.5_7b,16,12,1,11.0,2,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
mathqa_475,mathqa,qwen2.5_7b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_476,mathqa,qwen2.5_7b,12,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
mathqa_477,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_478,mathqa,qwen2.5_7b,6,2,1,1.0,3,False,"[0, 1, 0, 1, 0, 1]"
mathqa_479,mathqa,qwen2.5_7b,7,2,1,1.0,2,False,"[0, 1, 0, 0, 0, 1, 0]"
mathqa_481,mathqa,qwen2.5_7b,7,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1, 0]"
mathqa_482,mathqa,qwen2.5_7b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_483,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_484,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_486,mathqa,qwen2.5_7b,5,1,1,0.0,2,False,"[1, 0, 0, 1, 0]"
mathqa_487,mathqa,qwen2.5_7b,6,3,1,2.0,1,False,"[0, 0, 1, 0, 0, 0]"
mathqa_488,mathqa,qwen2.5_7b,6,3,1,2.0,2,False,"[0, 0, 1, 0, 1, 0]"
mathqa_489,mathqa,qwen2.5_7b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_490,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_491,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 0, 1, 0]"
mathqa_494,mathqa,qwen2.5_7b,4,2,1,1.0,1,False,"[0, 1, 0, 0]"
mathqa_495,mathqa,qwen2.5_7b,10,3,1,2.0,2,False,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
mathqa_496,mathqa,qwen2.5_7b,8,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0, 0, 0]"
mathqa_497,mathqa,qwen2.5_7b,8,5,1,4.0,3,False,"[0, 0, 0, 0, 1, 1, 1, 0]"
mathqa_498,mathqa,qwen2.5_7b,7,3,1,2.0,3,False,"[0, 0, 1, 0, 0, 1, 1]"
mathqa_499,mathqa,qwen2.5_7b,7,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0, 0]"
mathqa_500,mathqa,qwen2.5_7b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_501,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_502,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 0, 1, 0]"
mathqa_503,mathqa,qwen2.5_7b,8,3,1,2.0,2,False,"[0, 0, 1, 0, 1, 0, 0, 0]"
mathqa_504,mathqa,qwen2.5_7b,7,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 1]"
mathqa_505,mathqa,qwen2.5_7b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_506,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_507,mathqa,qwen2.5_7b,8,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1, 0]"
mathqa_508,mathqa,qwen2.5_7b,12,12,1,11.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_509,mathqa,qwen2.5_7b,4,4,0,,0,True,"[0, 0, 0, 0]"
mathqa_510,mathqa,qwen2.5_7b,5,2,1,1.0,3,False,"[0, 1, 0, 1, 1]"
mathqa_511,mathqa,qwen2.5_7b,7,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0, 0]"
mathqa_512,mathqa,qwen2.5_7b,7,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1, 0]"
mathqa_513,mathqa,qwen2.5_7b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_514,mathqa,qwen2.5_7b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_515,mathqa,qwen2.5_7b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_516,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 0, 1, 0]"
mathqa_517,mathqa,qwen2.5_7b,6,3,1,2.0,4,False,"[0, 0, 1, 1, 1, 1]"
mathqa_518,mathqa,qwen2.5_7b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_519,mathqa,qwen2.5_7b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_520,mathqa,qwen2.5_7b,8,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0, 0, 0]"
mathqa_522,mathqa,qwen2.5_7b,7,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1, 0]"
mathqa_523,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_524,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_525,mathqa,qwen2.5_7b,4,3,1,2.0,1,False,"[0, 0, 1, 0]"
mathqa_526,mathqa,qwen2.5_7b,11,5,1,4.0,5,False,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]"
mathqa_528,mathqa,qwen2.5_7b,9,1,1,0.0,4,False,"[1, 1, 1, 1, 0, 0, 0, 0, 0]"
mathqa_529,mathqa,qwen2.5_7b,7,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1, 0]"
mathqa_530,mathqa,qwen2.5_7b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_531,mathqa,qwen2.5_7b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_532,mathqa,qwen2.5_7b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_533,mathqa,qwen2.5_7b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_534,mathqa,qwen2.5_7b,6,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1]"
mathqa_535,mathqa,qwen2.5_7b,6,1,1,0.0,5,False,"[1, 1, 1, 1, 0, 1]"
mathqa_536,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_537,mathqa,qwen2.5_7b,15,2,1,1.0,5,False,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
mathqa_538,mathqa,qwen2.5_7b,8,2,1,1.0,3,False,"[0, 1, 0, 1, 1, 0, 0, 0]"
mathqa_539,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 0, 0, 1]"
mathqa_540,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 1, 0, 0]"
mathqa_541,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_542,mathqa,qwen2.5_7b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_543,mathqa,qwen2.5_7b,4,1,1,0.0,3,False,"[1, 0, 1, 1]"
mathqa_545,mathqa,qwen2.5_7b,6,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0]"
mathqa_546,mathqa,qwen2.5_7b,4,1,1,0.0,4,False,"[1, 1, 1, 1]"
mathqa_547,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_548,mathqa,qwen2.5_7b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_550,mathqa,qwen2.5_7b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_551,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_553,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_554,mathqa,qwen2.5_7b,5,1,1,0.0,4,False,"[1, 1, 1, 1, 0]"
mathqa_555,mathqa,qwen2.5_7b,7,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 1, 0]"
mathqa_556,mathqa,qwen2.5_7b,7,3,1,2.0,3,False,"[0, 0, 1, 1, 0, 1, 0]"
mathqa_557,mathqa,qwen2.5_7b,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
mathqa_559,mathqa,qwen2.5_7b,6,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0]"
mathqa_560,mathqa,qwen2.5_7b,5,1,1,0.0,3,False,"[1, 1, 0, 0, 1]"
mathqa_561,mathqa,qwen2.5_7b,6,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 1]"
mathqa_562,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_563,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_564,mathqa,qwen2.5_7b,9,3,1,2.0,2,False,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
mathqa_565,mathqa,qwen2.5_7b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_566,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_567,mathqa,qwen2.5_7b,7,2,1,1.0,2,False,"[0, 1, 0, 0, 1, 0, 0]"
mathqa_568,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_569,mathqa,qwen2.5_7b,4,1,1,0.0,4,False,"[1, 1, 1, 1]"
mathqa_570,mathqa,qwen2.5_7b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_571,mathqa,qwen2.5_7b,11,7,1,6.0,4,False,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
mathqa_572,mathqa,qwen2.5_7b,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_573,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_574,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_575,mathqa,qwen2.5_7b,8,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0, 0, 0]"
mathqa_576,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_577,mathqa,qwen2.5_7b,8,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1, 0]"
mathqa_578,mathqa,qwen2.5_7b,8,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0, 0, 0]"
mathqa_579,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_580,mathqa,qwen2.5_7b,5,2,1,1.0,1,False,"[0, 1, 0, 0, 0]"
mathqa_581,mathqa,qwen2.5_7b,6,2,1,1.0,3,False,"[0, 1, 0, 1, 1, 0]"
mathqa_582,mathqa,qwen2.5_7b,6,3,1,2.0,4,False,"[0, 0, 1, 1, 1, 1]"
mathqa_584,mathqa,qwen2.5_7b,6,3,1,2.0,2,False,"[0, 0, 1, 1, 0, 0]"
mathqa_586,mathqa,qwen2.5_7b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_587,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_588,mathqa,qwen2.5_7b,5,3,1,2.0,1,False,"[0, 0, 1, 0, 0]"
mathqa_589,mathqa,qwen2.5_7b,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_590,mathqa,qwen2.5_7b,7,6,1,5.0,2,False,"[0, 0, 0, 0, 0, 1, 1]"
mathqa_591,mathqa,qwen2.5_7b,4,2,1,1.0,1,False,"[0, 1, 0, 0]"
mathqa_592,mathqa,qwen2.5_7b,6,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1]"
mathqa_593,mathqa,qwen2.5_7b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_594,mathqa,qwen2.5_7b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_595,mathqa,qwen2.5_7b,5,3,1,2.0,2,False,"[0, 0, 1, 0, 1]"
mathqa_596,mathqa,qwen2.5_7b,6,2,1,1.0,3,False,"[0, 1, 0, 1, 1, 0]"
mathqa_597,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 0, 1, 0]"
mathqa_598,mathqa,qwen2.5_7b,8,5,1,4.0,3,False,"[0, 0, 0, 0, 1, 1, 1, 0]"
mathqa_599,mathqa,qwen2.5_7b,8,6,1,5.0,2,False,"[0, 0, 0, 0, 0, 1, 1, 0]"
mathqa_600,mathqa,qwen2.5_7b,6,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0]"
mathqa_601,mathqa,qwen2.5_7b,12,5,1,4.0,4,False,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
mathqa_602,mathqa,qwen2.5_7b,4,2,1,1.0,1,False,"[0, 1, 0, 0]"
mathqa_604,mathqa,qwen2.5_7b,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_606,mathqa,qwen2.5_7b,5,1,1,0.0,4,False,"[1, 1, 1, 1, 0]"
mathqa_607,mathqa,qwen2.5_7b,6,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0]"
mathqa_608,mathqa,qwen2.5_7b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_609,mathqa,qwen2.5_7b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_610,mathqa,qwen2.5_7b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_611,mathqa,qwen2.5_7b,11,11,1,10.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_612,mathqa,qwen2.5_7b,5,2,1,1.0,1,False,"[0, 1, 0, 0, 0]"
mathqa_613,mathqa,qwen2.5_7b,4,1,1,0.0,3,False,"[1, 0, 1, 1]"
mathqa_614,mathqa,qwen2.5_7b,6,1,1,0.0,3,False,"[1, 0, 1, 0, 1, 0]"
mathqa_615,mathqa,qwen2.5_7b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_616,mathqa,qwen2.5_7b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_617,mathqa,qwen2.5_7b,9,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_619,mathqa,qwen2.5_7b,8,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0, 0, 0]"
mathqa_620,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_621,mathqa,qwen2.5_7b,4,3,1,2.0,1,False,"[0, 0, 1, 0]"
mathqa_622,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_624,mathqa,qwen2.5_7b,6,2,1,1.0,2,False,"[0, 1, 1, 0, 0, 0]"
mathqa_625,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_626,mathqa,qwen2.5_7b,5,1,1,0.0,5,False,"[1, 1, 1, 1, 1]"
mathqa_628,mathqa,qwen2.5_7b,25,18,1,17.0,5,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]"
mathqa_629,mathqa,qwen2.5_7b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_630,mathqa,qwen2.5_7b,8,4,1,3.0,3,False,"[0, 0, 0, 1, 0, 1, 0, 1]"
mathqa_631,mathqa,qwen2.5_7b,7,7,1,6.0,1,False,"[0, 0, 0, 0, 0, 0, 1]"
mathqa_632,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_633,mathqa,qwen2.5_7b,6,3,1,2.0,3,False,"[0, 0, 1, 1, 0, 1]"
mathqa_634,mathqa,qwen2.5_7b,7,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0, 0]"
mathqa_637,mathqa,qwen2.5_7b,5,3,1,2.0,2,False,"[0, 0, 1, 0, 1]"
mathqa_638,mathqa,qwen2.5_7b,9,6,1,5.0,4,False,"[0, 0, 0, 0, 0, 1, 1, 1, 1]"
mathqa_639,mathqa,qwen2.5_7b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_640,mathqa,qwen2.5_7b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_641,mathqa,qwen2.5_7b,5,4,1,3.0,1,False,"[0, 0, 0, 1, 0]"
mathqa_642,mathqa,qwen2.5_7b,12,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
mathqa_643,mathqa,qwen2.5_7b,5,2,1,1.0,3,False,"[0, 1, 0, 1, 1]"
mathqa_644,mathqa,qwen2.5_7b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_645,mathqa,qwen2.5_7b,5,1,1,0.0,4,False,"[1, 1, 1, 1, 0]"
mathqa_646,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_647,mathqa,qwen2.5_7b,10,3,1,2.0,6,False,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0]"
mathqa_648,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_649,mathqa,qwen2.5_7b,5,2,1,1.0,4,False,"[0, 1, 1, 1, 1]"
mathqa_650,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_651,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_652,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_653,mathqa,qwen2.5_7b,9,2,1,1.0,4,False,"[0, 1, 0, 1, 0, 0, 0, 1, 1]"
mathqa_654,mathqa,qwen2.5_7b,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
mathqa_655,mathqa,qwen2.5_7b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_656,mathqa,qwen2.5_7b,6,5,1,4.0,2,False,"[0, 0, 0, 0, 1, 1]"
mathqa_657,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_658,mathqa,qwen2.5_7b,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_659,mathqa,qwen2.5_7b,16,9,1,8.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
mathqa_660,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_661,mathqa,qwen2.5_7b,5,3,1,2.0,2,False,"[0, 0, 1, 1, 0]"
mathqa_662,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_663,mathqa,qwen2.5_7b,7,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1, 0]"
mathqa_664,mathqa,qwen2.5_7b,9,3,1,2.0,4,False,"[0, 0, 1, 0, 1, 0, 1, 1, 0]"
mathqa_665,mathqa,qwen2.5_7b,4,2,1,1.0,1,False,"[0, 1, 0, 0]"
mathqa_666,mathqa,qwen2.5_7b,8,1,1,0.0,5,False,"[1, 1, 1, 1, 1, 0, 0, 0]"
mathqa_667,mathqa,qwen2.5_7b,7,3,1,2.0,1,False,"[0, 0, 1, 0, 0, 0, 0]"
mathqa_668,mathqa,qwen2.5_7b,9,6,1,5.0,3,False,"[0, 0, 0, 0, 0, 1, 0, 1, 1]"
mathqa_669,mathqa,qwen2.5_7b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_670,mathqa,qwen2.5_7b,10,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
mathqa_671,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_673,mathqa,qwen2.5_7b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_674,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_675,mathqa,qwen2.5_7b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_676,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_677,mathqa,qwen2.5_7b,7,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0, 0]"
mathqa_678,mathqa,qwen2.5_7b,6,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 1]"
mathqa_679,mathqa,qwen2.5_7b,6,4,1,3.0,2,False,"[0, 0, 0, 1, 0, 1]"
mathqa_680,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 1, 0, 0]"
mathqa_681,mathqa,qwen2.5_7b,6,3,1,2.0,1,False,"[0, 0, 1, 0, 0, 0]"
mathqa_683,mathqa,qwen2.5_7b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_684,mathqa,qwen2.5_7b,5,2,1,1.0,2,False,"[0, 1, 0, 1, 0]"
mathqa_685,mathqa,qwen2.5_7b,7,2,1,1.0,6,False,"[0, 1, 1, 1, 1, 1, 1]"
mathqa_686,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_687,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_688,mathqa,qwen2.5_7b,5,4,1,3.0,2,False,"[0, 0, 0, 1, 1]"
mathqa_689,mathqa,qwen2.5_7b,8,2,1,1.0,5,False,"[0, 1, 1, 1, 1, 0, 0, 1]"
mathqa_690,mathqa,qwen2.5_7b,5,5,1,4.0,1,False,"[0, 0, 0, 0, 1]"
mathqa_691,mathqa,qwen2.5_7b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_693,mathqa,qwen2.5_7b,6,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0]"
mathqa_694,mathqa,qwen2.5_7b,6,2,1,1.0,1,False,"[0, 1, 0, 0, 0, 0]"
mathqa_695,mathqa,qwen2.5_7b,7,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0, 0]"
mathqa_697,mathqa,qwen2.5_7b,7,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0, 0]"
mathqa_698,mathqa,qwen2.5_7b,8,6,1,5.0,2,False,"[0, 0, 0, 0, 0, 1, 1, 0]"
mathqa_699,mathqa,qwen2.5_7b,7,2,1,1.0,3,False,"[0, 1, 1, 0, 0, 1, 0]"
mathqa_700,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_701,mathqa,qwen2.5_7b,6,4,1,3.0,1,False,"[0, 0, 0, 1, 0, 0]"
mathqa_702,mathqa,qwen2.5_7b,9,2,1,1.0,3,False,"[0, 1, 1, 1, 0, 0, 0, 0, 0]"
mathqa_703,mathqa,qwen2.5_7b,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_704,mathqa,qwen2.5_7b,4,4,1,3.0,1,False,"[0, 0, 0, 1]"
mathqa_705,mathqa,qwen2.5_7b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_706,mathqa,qwen2.5_7b,5,3,1,2.0,1,False,"[0, 0, 1, 0, 0]"
mathqa_707,mathqa,qwen2.5_7b,8,3,1,2.0,3,False,"[0, 0, 1, 1, 1, 0, 0, 0]"
mathqa_708,mathqa,qwen2.5_7b,11,5,1,4.0,3,False,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
mathqa_710,mathqa,qwen2.5_7b,6,3,1,2.0,2,False,"[0, 0, 1, 0, 1, 0]"
mathqa_711,mathqa,qwen2.5_7b,9,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 0, 0, 1, 0]"
mathqa_712,mathqa,qwen2.5_7b,8,8,1,7.0,1,False,"[0, 0, 0, 0, 0, 0, 0, 1]"
mathqa_713,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_714,mathqa,qwen2.5_7b,5,2,1,1.0,3,False,"[0, 1, 1, 1, 0]"
mathqa_715,mathqa,qwen2.5_7b,4,3,1,2.0,2,False,"[0, 0, 1, 1]"
mathqa_716,mathqa,qwen2.5_7b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_717,mathqa,qwen2.5_7b,7,2,1,1.0,4,False,"[0, 1, 0, 1, 1, 1, 0]"
mathqa_718,mathqa,qwen2.5_7b,5,1,1,0.0,5,False,"[1, 1, 1, 1, 1]"
mathqa_719,mathqa,qwen2.5_7b,5,1,1,0.0,2,False,"[1, 1, 0, 0, 0]"
mathqa_720,mathqa,qwen2.5_7b,6,4,1,3.0,2,False,"[0, 0, 0, 1, 1, 0]"
mathqa_721,mathqa,qwen2.5_7b,5,1,1,0.0,4,False,"[1, 1, 1, 1, 0]"
mathqa_722,mathqa,qwen2.5_7b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_723,mathqa,qwen2.5_7b,8,2,1,1.0,2,False,"[0, 1, 1, 0, 0, 0, 0, 0]"
mathqa_724,mathqa,qwen2.5_7b,5,1,1,0.0,4,False,"[1, 1, 1, 1, 0]"
mathqa_725,mathqa,qwen2.5_7b,6,5,1,4.0,1,False,"[0, 0, 0, 0, 1, 0]"
mathqa_726,mathqa,qwen2.5_7b,6,2,1,1.0,3,False,"[0, 1, 1, 0, 1, 0]"
mathqa_727,mathqa,qwen2.5_7b,7,4,1,3.0,2,False,"[0, 0, 0, 1, 1, 0, 0]"
mathqa_728,mathqa,qwen2.5_7b,19,6,1,5.0,2,False,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mathqa_729,mathqa,qwen2.5_7b,5,3,1,2.0,2,False,"[0, 0, 1, 0, 1]"
mathqa_730,mathqa,qwen2.5_7b,4,2,1,1.0,2,False,"[0, 1, 0, 1]"
mathqa_731,mathqa,qwen2.5_7b,6,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1]"
mathqa_732,mathqa,qwen2.5_7b,8,6,1,5.0,1,False,"[0, 0, 0, 0, 0, 1, 0, 0]"
mathqa_733,mathqa,qwen2.5_7b,6,2,1,1.0,4,False,"[0, 1, 1, 1, 1, 0]"
mathqa_734,mathqa,qwen2.5_7b,5,2,1,1.0,3,False,"[0, 1, 0, 1, 1]"
mathqa_735,mathqa,qwen2.5_7b,4,2,1,1.0,2,False,"[0, 1, 1, 0]"
mathqa_736,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
mathqa_737,mathqa,qwen2.5_7b,5,3,1,2.0,3,False,"[0, 0, 1, 1, 1]"
mathqa_738,mathqa,qwen2.5_7b,6,4,1,3.0,3,False,"[0, 0, 0, 1, 1, 1]"
mathqa_739,mathqa,qwen2.5_7b,4,2,1,1.0,3,False,"[0, 1, 1, 1]"
